time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.940000000000002,4.1568468109373855,5.219182870552318,17.831987497633445,0.5380517971388716,5.880124444495362,0.0,4.777945036395857,5.854774911938649,3.1393575675669907,0.2779799090116676,-0.24013821402570343,0.0,423.6275712997891,422.35281797315406,423.49683441794116,423.4757006516992
3.000000000000002,4.4503459712419975,5.5784863600461225,18.016970455607805,0.5545891540676138,5.866161789841019,0.0,5.005918988657824,6.1220788494345,3.0247863582003,0.2704470416410091,-0.22095002950326678,0.0,453.1399440723575,454.627125625827,453.31756827060144,452.7868992105913
3.0600000000000023,4.757893943494567,5.954153745636859,18.195196166523882,0.5716440396481062,5.852680912919471,0.0,5.246093530335113,6.400133609444682,2.9139815586330053,0.3029785675152066,-0.23342466806294515,0.0,460.7047170131364,459.66859488545634,458.8255515376212,461.47884121583934
3.1200000000000023,5.079254186659737,6.345697060607666,18.365104501117205,0.5901955839321182,5.838346765255022,0.0,5.466360083844788,6.651350497185093,2.7477836509504026,0.31935586383125814,-0.2530364188594688,0.0,444.6347804021544,442.96692672570396,442.3647301615457,443.8089764692269
3.1800000000000024,5.414949787740193,6.753515079514998,18.52643484089582,0.6100464969536343,5.823619133854079,0.0,5.723839663089928,6.942415613299241,2.6273514713524704,0.347282072005061,-0.23351263290594418,0.0,467.0422285394446,468.5054970351156,466.6168476277907,468.8971677962655
3.2400000000000024,5.76569519628975,7.178236069716843,18.679272674860023,0.6310253527996217,5.8094133054041635,0.0,5.9679020390116655,7.214827485984799,2.464910163654101,0.3539901205629289,-0.24420434618285441,0.0,457.73363756364506,456.82731202270963,457.3147862780388,457.9707927446674
3.3000000000000025,6.132447731741768,7.620784784097563,18.82394773777496,0.6522183803272048,5.7950661523280615,0.0,6.2572127321684325,7.536332798203042,2.3544910472199767,0.35162950524574693,-0.23052658869568826,0.0,485.44226242497643,486.41593056737923,485.9530015104689,485.8928093589475
3.3600000000000025,6.513658261519684,8.079215212656784,18.957081802575903,0.6733300339301085,5.781721343376105,0.0,6.450039166289129,7.744611612896738,2.081882994871575,0.3523183120773581,-0.20979522460827194,0.0,422.0485747290862,423.782545110621,422.64981567275237,422.843659802138
3.4200000000000026,6.909248520280261,8.553274497036321,19.077491954638894,0.6945565608407955,5.769454817924217,0.0,6.736004031504288,8.056714117089046,1.9289278110307553,0.35653308085263363,-0.19546393312695265,0.0,480.02837635899226,481.07726707396125,483.3474313899206,483.7828370562415
3.4800000000000026,7.321597632908687,9.045550386084116,19.18770707605553,0.7165541767306944,5.757768200627552,0.0,7.008576281808049,8.351814995205842,1.7422574899160017,0.3815475094018669,-0.19343937253265764,0.0,476.07303804332395,476.1937218342566,474.0125126726481,476.059472254392
3.5400000000000027,7.747435726699697,9.552245116541929,19.282597935593383,0.7393032761221514,5.745976034089544,0.0,7.186039225716959,8.537836619741112,1.4195521092707852,0.3738878665555799,-0.2035742736296717,0.0,418.46620109087814,417.54203066065674,417.99223701790856,417.4826838604067
3.6000000000000028,8.185270873242795,10.07158123554662,19.359538901748646,0.7618199341214416,5.734103147525614,0.0,7.408196667256055,8.772772388926493,1.1432553265784777,0.3779133764311195,-0.18842520652967581,0.0,445.427527608448,446.62686733823966,446.25086639916634,446.72431501268517
3.660000000000003,8.64018490841398,10.609186944220955,19.423993020910302,0.7843187581145301,5.722560168697145,0.0,7.754477969655528,9.145839751735858,1.0014639597144366,0.3683772473540256,-0.20176763901398714,0.0,517.6417394891214,516.671053068135,516.9007018324548,516.351743887418
3.720000000000003,9.109925647373021,11.162411220980973,19.472796885343453,0.8059657673261054,5.7107578217993655,0.0,7.903562219520098,9.294657699189623,0.6245666948164589,0.33793769345351715,-0.1881439769641965,0.0,407.2206508833653,408.39635248928886,410.66709927946994,408.1015770019595
3.780000000000003,9.587736482782839,11.723516074380322,19.497910154650743,0.826033430949896,5.699215114614997,0.0,8.023631489239275,9.408665257076452,0.21232184004655122,0.3264256510784124,-0.2025646105659728,0.0,390.5219817951776,389.13164724304056,390.1182048517739,389.1731405371119
3.840000000000003,10.074197720926723,12.292988989074212,19.499682232917387,0.8453403762448577,5.6874964630636455,0.0,8.191576761738485,9.573083047179946,-0.1540981438369144,0.3103802139822817,-0.1837683706092137,0.0,418.96614723490785,420.5579877756105,419.4600480304246,418.17619305458567
3.900000000000003,10.574003424822816,12.875829923944517,19.482517254458728,0.8638064204921942,5.676384583170707,0.0,8.467631288077134,9.853245536769075,-0.4202255030078724,0.30196675396711714,-0.18821760297400966,0.0,481.2882909062563,480.92084969123584,479.9115696671319,479.36121402482826
3.960000000000003,11.087287947719766,13.471976380155748,19.44628182400372,0.8823767325011227,5.665505636573194,0.0,8.64150549515613,10.017402705812424,-0.7884278771552278,0.3214003456431386,-0.1702275692639623,0.0,428.6885371351571,430.1819436513798,426.64181305554337,428.3998126467244
4.020000000000002,11.61147697444993,14.078386787352123,19.388279783256557,0.901893582747582,5.655274514428406,0.0,8.830872279186822,10.19518962652081,-1.1460021302705734,0.3320726629870842,-0.17110656908247604,0.0,438.27962020658924,438.1781837089507,438.69220088979483,439.6874190886137
4.080000000000001,12.147724708521256,14.696125665239762,19.309311461958146,0.9218001364100541,5.644980643455167,0.0,9.043192095969573,10.394704167808811,-1.4876129541091367,0.33117738904930205,-0.1724951473604419,0.0,452.64113894980744,452.5016458730878,454.064819339592,454.1033173435007
4.14,12.698941331767571,15.328129063820079,19.211525825511856,0.9419490467552638,5.634422234386257,0.0,9.329151560060277,10.66983870762369,-1.7741453390774211,0.3437493444588459,-0.18402702735713714,0.0,493.6246448446742,492.74588398715247,492.67545019568394,493.70774634337624
4.199999999999998,13.26377548415031,15.972747630362496,19.093621037504185,0.9623133598061298,5.6230252891903305,0.0,9.49795884037435,10.816200889874397,-2.1568782924563212,0.328911232300354,-0.20567528447598557,0.0,440.8111232388922,438.9813530650215,440.1595551058207,439.04862462727823
4.259999999999997,13.838587998823934,16.62587739196567,18.952577203600292,0.9817075058455007,5.611356697940359,0.0,9.661773010515299,10.953470839221445,-2.5453201336527607,0.3084257141971881,-0.17833734056626308,0.0,439.0524975280157,441.2780466371836,439.76400423651046,438.17067416927654
4.319999999999996,14.42397545869468,17.287905210321263,18.78870755183233,0.9998490366054105,5.601006988379147,0.0,9.850168335859333,11.112528317050629,-2.917852347306854,0.28611595327921485,-0.16282983185103314,0.0,453.8987728004533,455.11426201387445,455.29624993081114,453.59705257868194
4.379999999999995,15.020238184490129,17.958916709523333,18.602177412494896,1.0166270442251975,5.591218408796163,0.0,10.024354428471556,11.253032915805044,-3.3003691700304607,0.26176637319223095,-0.16377591536209285,0.0,450.16858534617757,450.06698926858434,452.210385597083,450.3206407611542
4.439999999999993,15.626509973785678,18.6377884363659,18.392433476185836,1.0325186746559112,5.5816326691104585,0.0,10.183907537230215,11.374633705145413,-3.691381558172376,0.27041269892756165,-0.15275680692728424,0.0,446.0736522235507,446.94893989456284,445.92274832257544,446.69916029145503
4.499999999999992,16.242495444417404,19.323986602732614,18.159359192280128,1.0486794516186109,5.572633133677947,0.0,10.347992611049385,11.497154472097394,-4.078083645282053,0.26712863272142084,-0.14497434624506236,0.0,451.66517366020145,452.2720116661356,450.84290645341315,450.64944233547124
4.559999999999991,16.864931785311875,20.014018097819733,17.9011854458521,1.0643253700736555,5.563996026999892,0.0,10.39996066569811,11.503609757694964,-4.526914376828548,0.24336999271171667,-0.14198357113875673,0.0,397.87894328402797,398.13087435617757,397.498335987396,395.39022562546603
4.6199999999999894,17.49055380872224,20.704429328782258,17.616277012605686,1.0787684181801476,5.555363038965925,0.0,10.45416529848409,11.509765919717934,-4.969179575949078,0.2348141534209195,-0.14797679216876525,0.0,398.3415949778635,397.77073432390875,398.61814384479385,397.90015103531704
4.679999999999988,18.125052773323695,21.400683029624584,17.30796039561547,1.0925498936562503,5.546189900474937,0.0,10.694001503082275,11.69621648021494,-5.308761021759211,0.21674939413280253,-0.16514501439713558,0.0,487.9860883727002,486.682030571169,488.09137536129896,486.7875792931432
4.739999999999987,18.770113410524598,22.104236243220033,16.977390476022048,1.1056679260690911,5.536461703626827,0.0,10.80745348592661,11.754442338826788,-5.709820230964651,0.22215282591272256,-0.1567190734850625,0.0,435.1490860951412,435.82868392962115,434.17650512963456,434.67835260367184
4.799999999999986,19.42226238690811,22.811443281558304,16.623035440433842,1.1192147517495386,5.526931042741202,0.0,10.930099636440342,11.817874423138603,-6.101677888453282,0.23218421539152254,-0.16346856184486142,0.0,441.92097797551463,441.3397257863435,440.40619420240756,441.2865781026787
4.859999999999984,20.08456848557791,23.52501173337575,16.24659137866419,1.1329625173611264,5.516859838946722,0.0,11.144990297872168,11.965352147035183,-6.4468823175202905,0.22220249043190138,-0.1784891609558142,0.0,485.44726410935135,484.2935280431723,484.9931874952533,484.28977465913954
4.919999999999983,20.75726278511567,24.24493122113407,15.848420896416522,1.1463175638565977,5.5066676064170075,0.0,11.27717919670915,12.030483909900571,-6.825195466660187,0.2233352231154632,-0.15663443324689397,0.0,452.1584059832685,453.8893682972449,454.52827778867265,454.6669913373298
4.979999999999982,21.43752347540277,24.968311942924274,15.427543634293972,1.1596558436660018,5.4973006509686275,0.0,11.397249747481894,12.080882616655297,-7.203650249581814,0.22016371861333822,-0.15509985899563364,0.0,451.664700568504,451.76590884075654,451.0930204270437,450.8848478295087
5.0399999999999805,22.125666028374233,25.69524229536819,14.984386418335646,1.1732596761277616,5.487911895642494,0.0,11.539591081246975,12.148515769884943,-7.568013813561376,0.2373738995939619,-0.15938753387723556,0.0,464.48879082448883,464.13013590662206,462.7385655162986,464.1406185277612
